proyecto_id,fecha_inicio,pais_id,pais,provincia_id,provincia_de_ejecución,moneda_monto_financiado,monto_financiado,moneda_monto_total,monto_total,region_de_ejecucion,gran_area_conocimiento,tipo_proyecto_cyt,tipo_organizacion_ejec
16145,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16146,2010-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16147,2012-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16148,2010-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16149,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16150,2012-01-01,ARG,Argentina,02,CABA,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16151,2015-03-02,ARG,Argentina,02,CABA,ARS, 144000,ARS, 144000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16152,2015-03-02,ARG,Argentina,74,San Luis,ARS, 296702,ARS, 296702,Cuyo,Naturales Y Exactas,Ciencia,OCT-Universidad
16153,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 12000,ARS, 12000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16154,2009-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16155,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 12000,ARS, 12000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16156,2015-01-01,ARG,Argentina,38,Jujuy,ARS, 225000,ARS, 225000,Noa,Agrícolas,Ciencia,OCT-Universidad
16156,2015-01-01,ARG,Argentina,38,Jujuy,ARS, 225000,ARS, 225000,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
16157,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 75000,ARS, 75000,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
16157,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 75000,ARS, 75000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16158,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 18000,ARS, 18000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16158,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 18000,ARS, 18000,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
16159,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 75000,ARS, 75000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16159,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 75000,ARS, 75000,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
16160,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16161,2009-01-01,ARG,Argentina,02,CABA,ARS, 89340,ARS, 89340,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16162,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 89650,ARS, 89650,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16163,2009-01-01,ARG,Argentina,62,Río Negro,ARS, 90000,ARS, 90000,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
16164,2009-01-01,ARG,Argentina,90,Tucumán,ARS, 36000,ARS, 36000,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16165,2009-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16166,2009-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16167,2009-01-01,ARG,Argentina,14,Córdoba,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16168,2009-01-01,ARG,Argentina,50,Mendoza,ARS, 90000,ARS, 90000,Cuyo,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16169,2010-01-01,ARG,Argentina,46,La Rioja,ARS, 36000,ARS, 36000,Noa,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16170,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16171,2013-01-01,ARG,Argentina,14,Córdoba,ARS, 355900,ARS, 355900,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16172,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16173,2014-01-01,ARG,Argentina,14,Córdoba,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16174,2014-01-01,ARG,Argentina,02,CABA,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16175,2014-01-01,ARG,Argentina,62,Río Negro,ARS, 150000,ARS, 150000,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
16176,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 450000,ARS, 450000,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
16177,2010-01-01,ARG,Argentina,14,Córdoba,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16178,2011-01-01,ARG,Argentina,14,Córdoba,ARS, 30500,ARS, 30500,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16179,2012-01-01,ARG,Argentina,66,Salta,ARS, 35300,ARS, 35300,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16180,2012-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16181,2009-01-01,ARG,Argentina,90,Tucumán,ARS, 298356,ARS, 298356,Noa,Naturales Y Exactas,Ciencia,Entidad sin fines de lucro
16182,2009-01-01,ARG,Argentina,50,Mendoza,ARS, 172455,ARS, 172455,Cuyo,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16183,2009-01-01,ARG,Argentina,14,Córdoba,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16184,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 213884,ARS, 213884,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16185,2012-01-01,ARG,Argentina,90,Tucumán,ARS, 300000,ARS, 300000,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16186,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 35400,ARS, 35400,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16187,2012-01-01,ARG,Argentina,14,Córdoba,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16188,2015-03-02,ARG,Argentina,14,Córdoba,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16189,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 35000,ARS, 35000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16190,2011-01-01,ARG,Argentina,02,CABA,ARS, 20000,ARS, 20000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16191,2012-01-01,ARG,Argentina,90,Tucumán,ARS, 299490,ARS, 299490,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16192,2013-01-01,ARG,Argentina,02,CABA,ARS, 225000,ARS, 225000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16193,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 150,ARS, 150,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16194,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16195,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16196,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 34500,ARS, 34500,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16197,2009-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16198,2012-01-01,ARG,Argentina,02,CABA,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16199,2014-01-01,ARG,Argentina,02,CABA,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16200,2015-03-02,ARG,Argentina,02,CABA,ARS, 450000,ARS, 450000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16201,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16202,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 292090,ARS, 292090,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
16202,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 292090,ARS, 292090,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16203,2011-01-01,ARG,Argentina,62,Río Negro,ARS, 18000,ARS, 18000,Patagónica,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
16203,2011-01-01,ARG,Argentina,62,Río Negro,ARS, 18000,ARS, 18000,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16204,2013-01-01,ARG,Argentina,90,Tucumán,ARS, 52500,ARS, 52500,Noa,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
16204,2013-01-01,ARG,Argentina,90,Tucumán,ARS, 52500,ARS, 52500,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16205,2014-01-01,ARG,Argentina,90,Tucumán,ARS, 75000,ARS, 75000,Noa,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
16205,2014-01-01,ARG,Argentina,90,Tucumán,ARS, 75000,ARS, 75000,Noa,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16206,2015-01-01,ARG,Argentina,70,San Juan,ARS, 325000,ARS, 325000,Cuyo,Agrícolas,Ciencia,Entidad administrativa de gobierno
16206,2015-01-01,ARG,Argentina,70,San Juan,ARS, 325000,ARS, 325000,Cuyo,Naturales Y Exactas,Ciencia,Entidad administrativa de gobierno
16208,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 197250,ARS, 197250,Pampeana,Agrícolas,Ciencia,OCT-Universidad
16208,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 197250,ARS, 197250,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16209,2010-01-01,ARG,Argentina,90,Tucumán,ARS, 17100,ARS, 17100,Noa,Agrícolas,Ciencia,Entidad sin fines de lucro
16209,2010-01-01,ARG,Argentina,90,Tucumán,ARS, 17100,ARS, 17100,Noa,Naturales Y Exactas,Ciencia,Entidad sin fines de lucro
16210,2012-01-01,ARG,Argentina,14,Córdoba,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16211,2010-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16212,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 88424,ARS, 88424,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16213,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16214,2012-01-01,ARG,Argentina,,,ARS, 35990,ARS, 35990,,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16215,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16216,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 30000,ARS, 30000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16217,2009-01-01,ARG,Argentina,02,CABA,ARS, 60000,ARS, 60000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16218,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16219,2009-01-01,ARG,Argentina,14,Córdoba,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16220,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16221,2009-01-01,ARG,Argentina,18,Corrientes,ARS, 36000,ARS, 36000,Nea,Naturales Y Exactas,Ciencia,OCT-Universidad
16222,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16223,2010-01-01,ARG,Argentina,62,Río Negro,ARS, 29750,ARS, 29750,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
16224,2010-01-01,ARG,Argentina,62,Río Negro,ARS, 180000,ARS, 180000,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
16225,2011-01-01,ARG,Argentina,06,Buenos Aires,ARS, 169000,ARS, 169000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16226,2012-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16227,2012-01-01,ARG,Argentina,50,Mendoza,ARS, 90000,ARS, 90000,Cuyo,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16228,2013-01-01,ARG,Argentina,06,Buenos Aires,ARS, 356000,ARS, 356000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16229,2013-01-01,ARG,Argentina,14,Córdoba,ARS, 105000,ARS, 105000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16230,2014-01-01,ARG,Argentina,62,Río Negro,ARS, 150000,ARS, 150000,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
16231,2015-03-02,ARG,Argentina,18,Corrientes,ARS, 150000,ARS, 150000,Nea,Naturales Y Exactas,Ciencia,OCT-Universidad
16232,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 708000,ARS, 708000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16233,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16234,2011-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16235,2011-01-01,ARG,Argentina,18,Corrientes,ARS, 36000,ARS, 36000,Nea,Naturales Y Exactas,Ciencia,OCT-Universidad
16236,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16237,2012-01-01,ARG,Argentina,90,Tucumán,ARS, 24000,ARS, 24000,Noa,Naturales Y Exactas,Ciencia,Entidad sin fines de lucro
16238,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
16239,2009-01-01,ARG,Argentina,90,Tucumán,ARS, 90000,ARS, 90000,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16240,2009-01-01,ARG,Argentina,62,Río Negro,ARS, 85500,ARS, 85500,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
16241,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 88918,ARS, 88918,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16242,2010-01-01,ARG,Argentina,02,CABA,ARS, 33400,ARS, 33400,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16243,2010-01-01,ARG,Argentina,26,Chubut,ARS, 36000,ARS, 36000,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16244,2011-01-01,ARG,Argentina,90,Tucumán,ARS, 36000,ARS, 36000,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16245,2012-01-01,ARG,Argentina,66,Salta,ARS, 84700,ARS, 84700,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
16246,2013-01-01,ARG,Argentina,06,Buenos Aires,ARS, 248692,ARS, 248692,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16247,2013-01-01,ARG,Argentina,26,Chubut,ARS, 105000,ARS, 105000,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16248,2014-01-01,ARG,Argentina,06,Buenos Aires,ARS, 148880,ARS, 148880,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16249,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 149230,ARS, 149230,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16250,2015-03-02,ARG,Argentina,14,Córdoba,ARS, 145300,ARS, 145300,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16251,2015-03-02,ARG,Argentina,66,Salta,ARS, 448410,ARS, 448410,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
16252,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16253,2010-01-01,ARG,Argentina,26,Chubut,ARS, 36000,ARS, 36000,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16254,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16255,2011-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16256,2012-01-01,ARG,Argentina,90,Tucumán,ARS, 36000,ARS, 36000,Noa,Naturales Y Exactas,Ciencia,Entidad sin fines de lucro
16257,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16258,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16259,2009-01-01,ARG,Argentina,02,CABA,ARS, 35994,ARS, 35994,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16260,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16261,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16262,2012-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16263,2013-01-01,ARG,Argentina,06,Buenos Aires,ARS, 225000,ARS, 225000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16264,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 300000,ARS, 300000,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16265,2015-03-02,ARG,Argentina,02,CABA,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16266,2015-03-02,ARG,Argentina,02,CABA,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16267,2010-01-01,ARG,Argentina,90,Tucumán,ARS, 34505,ARS, 34505,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16268,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16269,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16270,2011-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16271,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16272,2012-01-01,ARG,Argentina,26,Chubut,ARS, 32000,ARS, 32000,Patagónica,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16273,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 79138,ARS, 79138,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16274,2012-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16275,2010-01-01,ARG,Argentina,62,Río Negro,ARS, 36000,ARS, 36000,Patagónica,Naturales Y Exactas,Ciencia,Entidad administrativa de gobierno
16276,2012-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16276,2012-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16278,2012-01-01,ARG,Argentina,02,CABA,ARS, 18000,ARS, 18000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
16278,2012-01-01,ARG,Argentina,02,CABA,ARS, 18000,ARS, 18000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16279,2009-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16280,2009-01-01,ARG,Argentina,02,CABA,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16281,2014-01-01,ARG,Argentina,02,CABA,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16283,2010-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16284,2012-01-01,ARG,Argentina,82,Santa Fe,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16285,2012-01-01,ARG,Argentina,14,Córdoba,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16286,2013-01-01,ARG,Argentina,50,Mendoza,ARS, 360000,ARS, 360000,Cuyo,Naturales Y Exactas,Ciencia,OCT-Universidad
16287,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 150000,ARS, 150000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16289,2015-03-02,ARG,Argentina,90,Tucumán,ARS, 150000,ARS, 150000,Noa,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16290,2009-01-01,ARG,Argentina,02,CABA,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16291,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16292,2009-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16293,2010-01-01,ARG,Argentina,14,Córdoba,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16294,2010-01-01,ARG,Argentina,14,Córdoba,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16295,2010-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
16296,2012-01-01,ARG,Argentina,02,CABA,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16297,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16298,2012-01-01,ARG,Argentina,82,Santa Fe,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16299,2012-01-01,ARG,Argentina,02,CABA,ARS, 180000,ARS, 180000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16300,2012-01-01,ARG,Argentina,06,Buenos Aires,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16301,2012-01-01,ARG,Argentina,82,Santa Fe,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16302,2012-01-01,ARG,Argentina,82,Santa Fe,ARS, 90000,ARS, 90000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16303,2013-01-01,ARG,Argentina,06,Buenos Aires,ARS, 105000,ARS, 105000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16304,2013-01-01,ARG,Argentina,50,Mendoza,ARS, 105000,ARS, 105000,Cuyo,Naturales Y Exactas,Ciencia,OCT-Universidad
16305,2013-01-01,ARG,Argentina,02,CABA,ARS, 131950,ARS, 131950,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
16306,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 450000,ARS, 450000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16307,2015-03-02,ARG,Argentina,02,CABA,ARS, 300000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16308,2015-03-02,ARG,Argentina,06,Buenos Aires,ARS, 450000,ARS, 450000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16309,2015-03-02,ARG,Argentina,02,CABA,ARS, 450000,ARS, 450000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16310,2010-01-01,ARG,Argentina,06,Buenos Aires,ARS, 36000,ARS, 36000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
16311,2011-01-01,ARG,Argentina,02,CABA,ARS, 34500,ARS, 34500,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
