proyecto_id,empresa,pais_id,pais,provincia_id,provincia,tipo_de_proyecto,fecha_inicio
9222,CONTROL PARA LA INDUSTRIA SA,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-08-23
9884,CONTROL VEHICULAR ARGENTINO S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2001-03-09
10560,CONTROL VEHICULAR ARGENTINO S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-01-07
9224,CONTROLNET INGENIERÍA SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-01-08
10472,"COOP. DE PROVISIÓN DE ELECTRICIDAD,SERVICIOS PÚBLICOS,VIVIENDA Y CRÉDITO DE MAR DEL PLATA LTADA.",ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-07-01
10110,"COOP. PROV. SERVICIOS AGRÍCOLAS ""CRIADERO SANTA ROSA"" LIMITADA",ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-04-16
10894,"COOP. PROV. SERVICIOS AGRÍCOLAS ""CRIADERO SANTA ROSA"" LIMITADA",ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-04-16
8664,"COOP. PROV. SERVICIOS AGRÍCOLAS ""CRIADERO SANTA ROSA"" LIMITADA",ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-09-16
9976,COOPERATIVA AGRÍCOLA MIXTA DE MONTE CARLO LTDA,ARG,Argentina,54,Misiones,Tecnología e Innovación,2013-04-24
37,COOPERATIVA AGRO-GANADERA CUENCA RIO GRANDE SAN JUAN LTDA.,ARG,Argentina,38,Jujuy,Tecnología e Innovación,2013-09-18
11540,COOPERATIVA AGROPECUARIA DE PUEBLO MIGUEL TORRES LTDA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-10-28
8251,COOPERATIVA AGROPECUARIA IBATIN LTDA.,ARG,Argentina,90,Tucumán,Tecnología e Innovación,2008-06-26
10467,COOPERATIVA AGROPECUARIA IBATIN LTDA.,ARG,Argentina,90,Tucumán,Tecnología e Innovación,2011-01-13
10581,COOPERATIVA AGROPECUARIA Y ARTESANAL UNIÓN QUEBRADA Y VALLES-C.A.U.QUE.VA. LTDA,ARG,Argentina,38,Jujuy,Tecnología e Innovación,2011-05-13
24,COOPERATIVA DE ELÉCTRICA Y OTROS SERVICIOS PÚBLICOS DE RIO GRAND,ARG,Argentina,94,Tierra Del Fuego,Tecnología e Innovación,2015-11-30
8924,COOPERATIVA DE ELECTRICIDAD Y SERVICIOS ANEXOS DIONISIA LTDA.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-02-28
8656,COOPERATIVA DE PROVISION APICOLA COSAR LIMITADA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-09-04
10987,COOPERATIVA DE PROVISIÓN DE OBRAS Y SERVICIOS PÚBLICOS DE SAN CLEMENTE DEL TUYÚ,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-07-20
7808,COOPERATIVA DE TARBAJO GUENOA LIMITADA,ARG,Argentina,30,Entre Ríos,Tecnología e Innovación,2013-05-09
11961,COOPERATIVA DE TRABAJO BOLSAS DE OLAVARRÍA LTDA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-11-21
10279,COOPERATIVA DE TRABAJO COOPERTEI LIMITADA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-07-06
13331,COOPERATIVA DE TRABAJO GCOOP LTDA.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-04-23
9810,COOPERATIVA DE TRABAJO GCOOP LTDA.,ARG,Argentina,02,CABA,Tecnología e Innovación,2016-02-24
8893,COOPERATIVA DE TRABAJO INDEPI LTDA. (INVESTIGACIÓN Y DESARROLLO PINAMAR),ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-09-09
9603,COOPERATIVA DE TRABAJO METAL LINIERS LTDA,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2009-10-09
6108,COOPERATIVA DE TRABAJO TECSO LTDA.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-08-06
38,COOPERATIVA PAYUN MATRU LIMITADA - SUB 001,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2013-08-06
10465,COOPERATIVA TAMBERA Y AGROPECUARIA NUEVA ALPINA LTDA.,ARG,Argentina,86,Santiago Del Estero,Tecnología e Innovación,2011-10-03
10944,COOPERSOL SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-02-03
10397,CORA-DIR S.A.,ARG,Argentina,74,San Luis,Tecnología e Innovación,2012-04-04
9949,CORA-DIR S.A.,ARG,Argentina,74,San Luis,Tecnología e Innovación,2012-04-04
12049,CORA-DIR S.A.,ARG,Argentina,74,San Luis,Tecnología e Innovación,2016-03-08
12726,CÓRDOBA MOTOS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-02-25
7271,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2009-02-06
6299,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-02-01
6466,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-08-18
9585,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-09-14
7575,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-02-07
10392,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-06-04
8041,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-05-24
8028,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-05-24
6708,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-10-11
10689,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-01-08
8638,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-04-09
6829,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-01-15
6931,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-08-11
11026,COREBI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-09-07
9600,CORP-MET S.R.L.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2008-12-03
12862,CORPORACIÓN DEL BOSQUE S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-07-24
8375,CORPORACION VITIVINICOLA ARGENTINA,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2009-08-12
11175,CORRUGADOS SL S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-10-22
11717,CORSI REPUESTOS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-09-27
11838,CORVEN S.A.C.I.F.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2006-06-27
12404,CORVEN S.A.C.I.F.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-06-02
12594,CORVEN S.A.C.I.F.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-03-05
6696,CORVUSWEB SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-09-26
10107,CORVUSWEB SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2016-03-28
8322,COSMACA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-06-12
8636,COSMACA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-09-13
7259,"COSTA MATÍAS, DE ANTONI HERNÁN, MARIANO RUGGIERO",ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-02-27
8545,CRAVERI S.A.I.C.,ARG,Argentina,02,CABA,Tecnología e Innovación,2005-10-27
8422,CRAVERI S.A.I.C.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-10-26
12461,CRAVERI S.A.I.C.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-02-10
12456,CRAVERI S.A.I.C.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-02-10
6240,CREATIONFLOW S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-02-26
9099,CREATIVIDAD QUIMICA SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-06-05
7029,CREDIBOX SH,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-01-10
42,CREMER Y ASOCIADOS S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-05-08
11761,CREMONA INOXIDABLE S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2005-04-15
8944,CREMONA INOXIDABLE S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2006-12-19
13169,CREMONA INOXIDABLE S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-09-11
12851,CRISTEM,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-08-08
8279,CRITERIO INFORMATICO S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2008-08-02
6344,CRITERIO INFORMATICO S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-07-08
6783,CRMADEMANDA COM SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-09-04
11106,CRONI S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-03-03
11996,CRONI S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-01-10
9615,CRONIMO S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-11-10
9866,CRONIMO S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-02-01
9025,CRONIMO S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-02-01
10197,CROSETTO INGENIERIA S.A,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-08-10
7484,CRS IT CONSULTING ARGENTINA S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-08-11
6092,CRS IT CONSULTING ARGENTINA S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-09-30
6171,CRS IT CONSULTING ARGENTINA S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-09-30
12861,CRUCIANELLI FABRIL S.A,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-02-29
10000,CRUCIANELLI FABRIL S.A,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-09-17
6419,CTI CONSULTORES DE TECNOLOGÍA E INGENIERIA SOLARI Y ASOCIADOS SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-12-12
9577,CUBIKA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2006-08-02
9776,CUBIKA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-01-08
6204,CUBIKA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-09-08
11988,CURTIEMBRE PELICCE S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-07-21
5901,CUSTOMER AND PORTFOLIO MANAGEMENT S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-05-29
7735,CUYUM S.A.,ARG,Argentina,70,San Juan,Tecnología e Innovación,2012-03-13
6057,CVM SERVICIOS SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-10-18
9268,CYLITEC SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2007-03-08
8108,CYLLENE S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-10-23
11246,CYM MATERIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-07-12
12649,CYM MATERIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-01-21
11244,CYM MATERIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-05-24
10195,CYM MATERIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-06-22
12893,CYRUS S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-12-18
6265,CYT COMUNICACIONES Y TELEMÁTICA S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-07-13
10585,CYT COMUNICACIONES Y TELEMÁTICA S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-08-06
6247,CYT COMUNICACIONES Y TELEMÁTICA S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-10-01
6380,CYT COMUNICACIONES Y TELEMÁTICA S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-03-04
6546,CYT COMUNICACIONES Y TELEMÁTICA S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-08-30
6716,CYT COMUNICACIONES Y TELEMÁTICA S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-09-18
10773,CYT COMUNICACIONES Y TELEMÁTICA S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-01-21
6880,CYT COMUNICACIONES Y TELEMÁTICA S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-09-28
6922,CZYNE S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-07-06
9736,D&E S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2007-01-04
8227,D&E S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-11-26
8821,D&R S.H.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2006-11-24
10881,D.T.P. LABORATORIOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-05-30
6639,DAEVA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-03-04
111,DAI-ICHI CIRCUITOS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-08-18
10735,DAITEK SA,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-10-17
10713,DALIARA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-11-08
10801,DANAIDE S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-03-06
12091,DARMEX S.A.C.I.F.I.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2007-09-05
103,DARMEX S.A.C.I.F.I.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-06-28
8386,DATA EXPRESS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2006-08-02
6190,DATAFACTORY S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-04-10
6286,DATAFACTORY S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-10-17
6315,DATAL S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-09-16
5900,DATALYTICS SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-10-20
5943,DATALYTICS SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-06-29
6835,DATALYTICS SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-01-21
10501,DATASTAR ARGENTINA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-05-20
13182,DATASTAR ARGENTINA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-09-21
8641,DATASTAR ARGENTINA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-03-17
9221,DATASTAR ARGENTINA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-05-17
10712,DATASTAR ARGENTINA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-05-17
11994,DATASTAR ARGENTINA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-08-18
11013,DATASTAR ARGENTINA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-03-19
6131,DATATECH S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-01-06
6304,DATATECH S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-09-26
12306,DBT S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-04-24
10923,DBT S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-12-28
6086,DC SISTEMAS Y SERVICIOS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-01-12
6452,DC SISTEMAS Y SERVICIOS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-12-05
5905,DCC SOFT SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-07-24
9007,DCL S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2008-11-04
8296,DE BLASI S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2008-09-03
10982,DE BLASI S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2012-02-13
10272,DE BLASI S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2012-06-28
7033,DE FUENTES JOSE Y LINO GUSTAVO S.H.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-01-06
10563,DE GRANDE S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-03-31
10851,DE GRANDE S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-12-01
6802,DEBTECH S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-01-22
12428,DECORMEC SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-08-24
12541,DECORMEC SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-04-27
10596,DECORMEC SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-05-12
10768,DECORMEC SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-08-25
12894,DECORMEC SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-10-22
8467,DEEP S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-11-16
10805,DEITRES S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-03-28
9594,DEL GROSSO Y JONSON S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2006-09-14
11877,DEL GUAZU S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2006-04-06
9180,DEL PLATA BUTACAS S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2006-11-14
11440,DEL TURISTA S.A.C.I.,ARG,Argentina,62,Río Negro,Tecnología e Innovación,2009-11-30
11773,DELCAVID S.R.L. ,ARG,Argentina,70,San Juan,Tecnología e Innovación,2005-02-15
6003,DELFO S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-06-11
8773,DELGA SAICYF,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-08-13
11659,DELGA SAICYF,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-09-26
12691,DELLA TOFFOLA ARGENTINA S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2013-03-18
11307,DELMA S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-04-18
12366,DELOTTE S.A.,ARG,Argentina,90,Tucumán,Tecnología e Innovación,2010-06-02
10913,DELSAT GROUP S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2007-08-23
8575,DELSAT GROUP S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-10-28
10900,DELTA BIOTECH S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-04-28
11940,DELTA V S.A. (EX DELTA QUESOS S.R.L).,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-11-07
9145,DEMIK SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-08-05
9151,DENIMED S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-01-04
9961,DEO INDUSTRIAS ELECTRONICAS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-08-20
8462,DEPER SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2007-01-10
8056,DEPER SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2007-08-16
9769,DERFOX,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2013-06-10
8248,DERPOL SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2007-11-26
8819,DERPOL SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-01-08
12207,DESAB S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-04-24
13163,DESAB S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-09-14
9863,DESARROLLO DE EQUIPOS INDUSTRIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-02-19
12312,DESARROLLO DE EQUIPOS INDUSTRIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-04-08
10598,DESARROLLO DE EQUIPOS INDUSTRIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-07-23
12682,DESARROLLO DE EQUIPOS INDUSTRIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-02-21
9479,DESARROLLO DE EQUIPOS INDUSTRIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-03-15
12776,DESARROLLO DE EQUIPOS INDUSTRIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-02-06
10102,DESARROLLO DE EQUIPOS INDUSTRIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-01-27
12827,DESARROLLO DE EQUIPOS INDUSTRIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-03-13
12038,DESARROLLO DE EQUIPOS INDUSTRIALES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2016-03-09
7419,DESARROLLOS NEA S.R.L.,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2010-12-27
11059,DESARROLLOS NEA S.R.L.,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2016-01-21
10787,DESCAR ARGENTINA S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-07-31
9860,DESING DESARROLLO E INGENIERIA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2006-09-25
9610,DESINMEC INGENIERÍA SA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-08-19
9497,DESINMEC INGENIERÍA SA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-08-19
9744,DESINMEC INGENIERÍA SA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-08-19
6358,DESNAC SOCIEDAD ANONIMA,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-12-13
11889,DESPEGAR.COM.AR S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2006-04-05
11362,DESTRADE INDUSTRIAL SRL,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-07-23
10539,DESTRADE INDUSTRIAL SRL,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-08-25
7717,DEVSAR S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-09-20
6601,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-07-16
6635,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-07-16
6239,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-01-11
6114,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-01-19
6110,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-01-19
6038,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-02-28
6243,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-02-28
10380,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-06-28
6776,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-09-09
6796,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-01-19
6861,DI CHENA Y ASOCIADOS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-01-19
6532,DI DIO SISTEMAS S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2011-03-04
12100,DIAGNÓSTICO MAIPU POR IMAGENES SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2007-05-10
12571,DIAGNÓSTICO MAIPU POR IMAGENES SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-02-13
11926,DIAGNÓSTICO MAIPU POR IMAGENES SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-11-20
12804,DIAGNÓSTICO MAIPU POR IMAGENES SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-03-04
12013,DIAGNÓSTICO MAIPU POR IMAGENES SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-02-29
9950,DIAGNÓSTICOS VEGETALES S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2007-05-10
10469,DIAGNÓSTICOS VEGETALES S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-12-14
10980,DIAGNÓSTICOS VEGETALES S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-12-22
8598,DIAGRAMMA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2005-12-21
8085,DIAGRAMMA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2008-04-30
8737,DIAGRAMMA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-08-22
11012,DIAGRAMMA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-09-23
7472,DIALOG INFORMATICA SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-09-16
8854,DIATEC SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-09-15
8658,DICKY S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-04-23
10803,DICKY S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-03-03
12832,DICO ACEROS SRL,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-05-04
9405,DICOMTEC S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2006-10-23
10157,DICONEX S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-09-23
6083,DICSYS S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-03-20
5981,DIGITAL EXPRESS SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-01-26
10757,DIGITAL FILE S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-09-06
11789,DILEXIS S.A. ,ARG,Argentina,70,San Juan,Tecnología e Innovación,2005-01-03
11883,DILEXIS S.A. ,ARG,Argentina,70,San Juan,Tecnología e Innovación,2006-09-04
6032,DILTACROSS ARGENTINA S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-01-11
13194,DIMA ELECTRIC S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-01-04
9407,DIMARE S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2007-08-08
6822,DIMENS SOLUTIONS S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-02-07
10811,DINATÉCNICA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-06-10
10129,DINATÉCNICA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-11-03
